Ticker,DATE,PX_LAST,PX_VOLUME,Sector
SPX Index                                                       ,8/1/2009,987.48,23482168900,All
SPX Index                                                       ,7/1/2009,919.32,24237686900,All
SPX Index                                                       ,6/1/2009,919.14,25970384600,All
SPX Index                                                       ,5/1/2009,872.81,29081504000,All
SPX Index                                                       ,4/1/2009,797.87,35058507000,All
SPX Index                                                       ,3/1/2009,735.09,27095519000,All
SPX Index                                                       ,2/1/2009,825.88,24956997000,All
SPX Index                                                       ,1/1/2009,903.25,24559478500,All
SPX Index                                                       ,12/1/2008,896.24,26011278400,All
SPX Index                                                       ,11/1/2008,968.75,36239277000,All
SPX Index                                                       ,10/1/2008,1166.36,31470222600,All
SPX Index                                                       ,9/1/2008,1282.83,19036323900,All
SPX Index                                                       ,8/1/2008,1267.38,29346840800,All
SPX Index                                                       ,7/1/2008,1280,25598427200,All
SPX Index                                                       ,6/1/2008,1400.38,22590081000,All
SPX Index                                                       ,5/1/2008,1385.59,24671309800,All
SPX Index                                                       ,4/1/2008,1322.7,29696754000,All
SPX Index                                                       ,3/1/2008,1330.63,27543253000,All
SPX Index                                                       ,2/1/2008,1378.55,36262298000,All
SPX Index                                                       ,1/1/2008,1468.36,21779410400,All
SPX Index                                                       ,12/1/2007,1481.14,29705521500,All
SPX Index                                                       ,11/1/2007,1549.38,26053517000,All
SPX Index                                                       ,10/1/2007,1526.75,22471345000,All
SPX Index                                                       ,9/1/2007,1473.99,35056580200,All
SPX Index                                                       ,8/1/2007,1455.28,29509656900,All
SPX Index                                                       ,7/1/2007,1503.35,28422455000,All
SPX Index                                                       ,6/1/2007,1530.62,27841229100,All
SPX Index                                                       ,5/1/2007,1482.37,25996780400,All
SPX Index                                                       ,4/1/2007,1420.86,30065978000,All
SPX Index                                                       ,3/1/2007,1406.82,23457020600,All
SPX Index                                                       ,2/1/2007,1438.24,27198978000,All
SPX Index                                                       ,1/1/2007,1418.3,22377795200,All
SPX Index                                                       ,12/1/2006,1400.63,25923730800,All
SPX Index                                                       ,11/1/2006,1377.94,29184385000,All
SPX Index                                                       ,10/1/2006,1335.85,26068514700,All
SPX Index                                                       ,9/1/2006,1303.82,26875337500,All
SPX Index                                                       ,8/1/2006,1276.66,30218254200,All
SPX Index                                                       ,7/1/2006,1270.2,34706771000,All
SPX Index                                                       ,6/1/2006,1270.09,36070565000,All
SPX Index                                                       ,5/1/2006,1310.61,29771471000,All
SPX Index                                                       ,4/1/2006,1294.83,35326415000,All
SPX Index                                                       ,3/1/2006,1280.66,29076510000,All
SPX Index                                                       ,2/1/2006,1280.09,31520160000,All
SPX Index                                                       ,1/1/2006,1248.29,24922562400,All
SPX Index                                                       ,12/1/2005,1249.48,27400618900,All
SPX Index                                                       ,11/1/2005,1207.01,29918539000,All
SPX Index                                                       ,10/1/2005,1228.81,27403003300,All
SPX Index                                                       ,9/1/2005,1220.33,25430454200,All
SPX Index                                                       ,8/1/2005,1234.18,24048185800,All
SPX Index                                                       ,7/1/2005,1191.33,26063017000,All
SPX Index                                                       ,6/1/2005,1191.5,25808956600,All
SPX Index                                                       ,5/1/2005,1156.85,29621253000,All
SPX Index                                                       ,4/1/2005,1180.59,29642700000,All
SPX Index                                                       ,3/1/2005,1203.6,24840322000,All
SPX Index                                                       ,2/1/2005,1181.27,27645376000,All
SPX Index                                                       ,1/1/2005,1211.92,27393434800,All
SPX Index                                                       ,12/1/2004,1173.82,25805545800,All
SPX Index                                                       ,11/1/2004,1130.2,26801362200,All
SPX Index                                                       ,10/1/2004,1114.58,23530081800,All
SPX Index                                                       ,9/1/2004,1104.24,20702377500,All
SPX Index                                                       ,8/1/2004,1101.72,23832655000,All
SPX Index                                                       ,7/1/2004,1140.84,21755410000,All
SPX Index                                                       ,6/1/2004,1120.68,22670857300,All
SPX Index                                                       ,5/1/2004,1107.31,24455039800,All
SPX Index                                                       ,4/1/2004,1126.21,26619658500,All
SPX Index                                                       ,3/1/2004,1144.94,22760543000,All
SPX Index                                                       ,2/1/2004,1131.13,27609885100,All
SPX Index                                                       ,1/1/2004,1111.92,23016087900,All
SPX Index                                                       ,12/1/2003,1058.2,21075369600,All
SPX Index                                                       ,11/1/2003,1050.71,28247000900,All
SPX Index                                                       ,10/1/2003,995.97,26320505800,All
SPX Index                                                       ,9/1/2003,1008.01,22105001200,All
SPX Index                                                       ,8/1/2003,990.31,28419723200,All
SPX Index                                                       ,7/1/2003,974.5,29900261000,All
SPX Index                                                       ,6/1/2003,963.59,29532262000,All
SPX Index                                                       ,5/1/2003,916.92,29067598000,All
SPX Index                                                       ,4/1/2003,848.18,31859360000,All
SPX Index                                                       ,3/1/2003,841.15,26380346000,All
SPX Index                                                       ,2/1/2003,855.7,33333038000,All
SPX Index                                                       ,1/1/2003,879.82,28105654000,All
SPX Index                                                       ,12/1/2002,936.31,33964325600,All
SPX Index                                                       ,11/1/2002,885.76,43765058000,All
SPX Index                                                       ,10/1/2002,815.28,32224314000,All
SPX Index                                                       ,9/1/2002,916.07,33579324000,All
SPX Index                                                       ,8/1/2002,911.62,47000717100,All
SPX Index                                                       ,7/1/2002,989.81,37416847000,All
SPX Index                                                       ,6/1/2002,1067.14,36295776000,All
SPX Index                                                       ,5/1/2002,1076.92,37001971000,All
SPX Index                                                       ,4/1/2002,1147.39,33507095000,All
SPX Index                                                       ,3/1/2002,1106.73,33778518000,All
SPX Index                                                       ,2/1/2002,1130.2,36326089000,All
SPX Index                                                       ,1/1/2002,1148.08,30626523900,All
SPX Index                                                       ,12/1/2001,1139.45,33949378900,All
SPX Index                                                       ,11/1/2001,1059.78,39258566000,All
SPX Index                                                       ,10/1/2001,1040.94,30733575600,All
SPX Index                                                       ,9/1/2001,1133.58,28240855200,All
SPX Index                                                       ,8/1/2001,1211.23,29091106200,All
SPX Index                                                       ,7/1/2001,1224.42,30003598400,All
SPX Index                                                       ,6/1/2001,1255.82,31253105500,All
SPX Index                                                       ,5/1/2001,1249.46,35097700000,All
SPX Index                                                       ,4/1/2001,1160.33,39041915000,All
SPX Index                                                       ,3/1/2001,1239.94,30005816000,All
SPX Index                                                       ,2/1/2001,1366.01,37370703000,All
SPX Index                                                       ,1/1/2001,1320.28,32078113000,All
SPX Index                                                       ,12/1/2000,1314.95,28591357400,All
SPX Index                                                       ,11/1/2000,1429.4,33327547700,All
SPX Index                                                       ,10/1/2000,1436.51,25202077900,All
SPX Index                                                       ,9/1/2000,1517.68,22585804400,All
SPX Index                                                       ,8/1/2000,1430.83,20771837600,All
SPX Index                                                       ,7/1/2000,1454.6,22666936400,All
SPX Index                                                       ,6/1/2000,1420.6,22224395000,All
SPX Index                                                       ,5/1/2000,1452.43,22980094600,All
SPX Index                                                       ,4/1/2000,1498.58,27205025200,All
SPX Index                                                       ,3/1/2000,1366.42,20987444600,All
SPX Index                                                       ,2/1/2000,1394.46,22544334000,All
SPX Index                                                       ,1/1/2000,1469.25,18613920500,All
SPX Index                                                       ,12/1/1999,1388.91,17301947100,All
SPX Index                                                       ,11/1/1999,1362.93,17962109600,All
SPX Index                                                       ,10/1/1999,1282.71,15908190700,All
SPX Index                                                       ,9/1/1999,1320.41,15023602600,All
SPX Index                                                       ,8/1/1999,1328.72,13886587200,All
SPX Index                                                       ,7/1/1999,1372.71,14569349600,All
SPX Index                                                       ,6/1/1999,1301.84,14506627500,All
SPX Index                                                       ,5/1/1999,1335.18,16959534600,All
SPX Index                                                       ,4/1/1999,1286.37,16355758400,All
SPX Index                                                       ,3/1/1999,1238.33,13472625600,All
SPX Index                                                       ,2/1/1999,1279.64,14657048800,All
SPX Index                                                       ,1/1/1999,1229.23,12595822500,All
SPX Index                                                       ,12/1/1998,1163.63,11682200900,All
SPX Index                                                       ,11/1/1998,1098.67,16827605300,All
SPX Index                                                       ,10/1/1998,1017.01,14732388300,All
SPX Index                                                       ,9/1/1998,957.28,13234459400,All
SPX Index                                                       ,8/1/1998,1120.67,12239365500,All
SPX Index                                                       ,7/1/1998,1133.84,11257120500,All
SPX Index                                                       ,6/1/1998,1090.82,9206491100,All
SPX Index                                                       ,5/1/1998,1111.75,10816713200,All
SPX Index                                                       ,4/1/1998,1101.75,11196946100,All
SPX Index                                                       ,3/1/1998,1049.34,9447677700,All
SPX Index                                                       ,2/1/1998,980.28,10474349300,All
SPX Index                                                       ,1/1/1998,970.43,9905573200,All
SPX Index                                                       ,12/1/1997,955.4,8406529800,All
SPX Index                                                       ,11/1/1997,914.62,11947525700,All
SPX Index                                                       ,10/1/1997,947.28,9074118900,All
SPX Index                                                       ,9/1/1997,899.47,9013736300,All
SPX Index                                                       ,8/1/1997,954.29,9638240400,All
SPX Index                                                       ,7/1/1997,885.14,8459844200,All
SPX Index                                                       ,6/1/1997,848.28,8260565900,All
SPX Index                                                       ,5/1/1997,801.34,8543603400,All
SPX Index                                                       ,4/1/1997,757.12,8187026500,All
SPX Index                                                       ,3/1/1997,790.82,7723198800,All
SPX Index                                                       ,2/1/1997,786.16,9034383900,All
SPX Index                                                       ,1/1/1997,740.74,6881474000,All
SPX Index                                                       ,12/1/1996,757.02,6730015500,All
SPX Index                                                       ,11/1/1996,705.27,7231405100,All
SPX Index                                                       ,10/1/1996,687.31,5996600000,All
SPX Index                                                       ,9/1/1996,651.99,5439006600,All
SPX Index                                                       ,8/1/1996,639.95,6842921500,All
SPX Index                                                       ,7/1/1996,670.63,5655236900,All
SPX Index                                                       ,6/1/1996,669.12,6400916000,All
SPX Index                                                       ,5/1/1996,654.17,6660184700,All
SPX Index                                                       ,4/1/1996,645.5,6945129000,All
SPX Index                                                       ,3/1/1996,640.43,6697485200,All
SPX Index                                                       ,2/1/1996,636.02,7450083700,All
SPX Index                                                       ,1/1/1996,615.93,5617972100,All
SPX Index                                                       ,12/1/1995,605.37,5552460000,All
SPX Index                                                       ,11/1/1995,581.5,6256020100,All
SPX Index                                                       ,10/1/1995,584.41,5340986300,All
SPX Index                                                       ,9/1/1995,561.88,5370105800,All
SPX Index                                                       ,8/1/1995,562.06,5435234100,All
SPX Index                                                       ,7/1/1995,544.75,5484348400,All
SPX Index                                                       ,6/1/1995,533.4,5669499800,All
SPX Index                                                       ,5/1/1995,514.71,4734694000,All
SPX Index                                                       ,4/1/1995,500.71,5426699600,All
SPX Index                                                       ,3/1/1995,487.39,3811328500,All
SPX Index                                                       ,2/1/1995,470.42,3999173300,All
SPX Index                                                       ,1/1/1995,459.27,4288574200,All
SPX Index                                                       ,12/1/1994,453.69,4526129000,All
SPX Index                                                       ,11/1/1994,472.35,4649748400,All
SPX Index                                                       ,10/1/1994,462.69,4323954500,All
SPX Index                                                       ,9/1/1994,475.49,4566043700,All
SPX Index                                                       ,8/1/1994,458.26,3563495600,All
SPX Index                                                       ,7/1/1994,444.27,4116517300,All
SPX Index                                                       ,6/1/1994,456.5,4057860000,All
SPX Index                                                       ,5/1/1994,450.91,4202315200,All
SPX Index                                                       ,4/1/1994,445.77,4965840000,All
SPX Index                                                       ,3/1/1994,467.14,3997753900,All
SPX Index                                                       ,2/1/1994,481.61,4520560700,All
SPX Index                                                       ,1/1/1994,466.45,3724897300,All
SPX Index                                                       ,12/1/1993,461.79,3876405100,All
SPX Index                                                       ,11/1/1993,467.83,4100172900,All
SPX Index                                                       ,10/1/1993,458.93,3767810900,All
SPX Index                                                       ,9/1/1993,463.56,3787760100,All
SPX Index                                                       ,8/1/1993,448.13,3559753000,All
SPX Index                                                       ,7/1/1993,450.53,3699543700,All
SPX Index                                                       ,6/1/1993,450.19,3505759600,All
SPX Index                                                       ,5/1/1993,440.19,4145460300,All
SPX Index                                                       ,4/1/1993,451.67,3953710500,All
SPX Index                                                       ,3/1/1993,443.38,3603806500,All
SPX Index                                                       ,2/1/1993,438.78,3763442500,All
SPX Index                                                       ,1/1/1993,435.71,3342039300,All
SPX Index                                                       ,12/1/1992,431.35,2901906300,All
SPX Index                                                       ,11/1/1992,418.68,3246505200,All
SPX Index                                                       ,10/1/1992,417.8,2920787300,All
SPX Index                                                       ,9/1/1992,414.03,2574160000,All
SPX Index                                                       ,8/1/1992,424.21,2996359800,All
SPX Index                                                       ,7/1/1992,408.14,3082720500,All
SPX Index                                                       ,6/1/1992,415.35,2571162800,All
SPX Index                                                       ,5/1/1992,414.95,3220842800,All
SPX Index                                                       ,4/1/1992,403.69,2891247000,All
SPX Index                                                       ,3/1/1992,412.7,3015877000,All
SPX Index                                                       ,2/1/1992,408.79,3851537900,All
SPX Index                                                       ,1/1/1992,417.09,2976293800,All
SPX Index                                                       ,12/1/1991,375.22,2604880900,All
SPX Index                                                       ,11/1/1991,392.46,2937518900,All
SPX Index                                                       ,10/1/1991,387.86,2407337600,All
SPX Index                                                       ,9/1/1991,395.43,2788427400,All
SPX Index                                                       ,8/1/1991,387.81,2526303700,All
SPX Index                                                       ,7/1/1991,371.16,2448459600,All
SPX Index                                                       ,6/1/1991,389.83,2790102500,All
SPX Index                                                       ,5/1/1991,375.35,2979630000,All
SPX Index                                                       ,4/1/1991,375.22,2874431900,All
SPX Index                                                       ,3/1/1991,367.07,3281352800,All
SPX Index                                                       ,2/1/1991,343.93,3055964200,All
SPX Index                                                       ,1/1/1991,330.22,2383396600,All
SPX Index                                                       ,12/1/1990,322.22,2560952650,All
SPX Index                                                       ,11/1/1990,304,3001446100,All
SPX Index                                                       ,10/1/1990,306.05,2181146500,All
SPX Index                                                       ,9/1/1990,322.56,3210485300,All
SPX Index                                                       ,8/1/1990,356.15,2670945600,All
SPX Index                                                       ,7/1/1990,358.02,2503914700,All
SPX Index                                                       ,6/1/1990,361.23,2811612100,All
SPX Index                                                       ,5/1/1990,330.8,2170351500,All
SPX Index                                                       ,4/1/1990,339.94,2582249800,All
SPX Index                                                       ,3/1/1990,331.89,2227924900,All
SPX Index                                                       ,2/1/1990,329.08,143493300,All
SPX Index                                                       ,1/1/1990,353.4,#N/A N/A,All
SPX Index                                                       ,12/1/1989,345.99,#N/A N/A,All
SPX Index                                                       ,11/1/1989,340.36,#N/A N/A,All
SPX Index                                                       ,10/1/1989,349.15,#N/A N/A,All
SPX Index                                                       ,9/1/1989,351.45,#N/A N/A,All
SPX Index                                                       ,8/1/1989,346.08,#N/A N/A,All
SPX Index                                                       ,7/1/1989,317.98,#N/A N/A,All
SPX Index                                                       ,6/1/1989,320.52,#N/A N/A,All
SPX Index                                                       ,5/1/1989,309.64,#N/A N/A,All
SPX Index                                                       ,4/1/1989,294.87,#N/A N/A,All
SPX Index                                                       ,3/1/1989,288.86,#N/A N/A,All
SPX Index                                                       ,2/1/1989,297.47,#N/A N/A,All
SPX Index                                                       ,1/1/1989,277.72,#N/A N/A,All
SPX Index                                                       ,12/1/1988,273.7,#N/A N/A,All
SPX Index                                                       ,11/1/1988,278.97,#N/A N/A,All
SPX Index                                                       ,10/1/1988,271.91,#N/A N/A,All
SPX Index                                                       ,9/1/1988,261.52,#N/A N/A,All
SPX Index                                                       ,8/1/1988,272.02,#N/A N/A,All
SPX Index                                                       ,7/1/1988,273.5,#N/A N/A,All
SPX Index                                                       ,6/1/1988,262.16,#N/A N/A,All
SPX Index                                                       ,5/1/1988,261.33,#N/A N/A,All
SPX Index                                                       ,4/1/1988,258.89,#N/A N/A,All
SPX Index                                                       ,3/1/1988,267.82,#N/A N/A,All
SPX Index                                                       ,2/1/1988,257.07,#N/A N/A,All
SPX Index                                                       ,1/1/1988,247.08,#N/A N/A,All
SPX Index                                                       ,12/1/1987,230.3,#N/A N/A,All
SPX Index                                                       ,11/1/1987,251.79,#N/A N/A,All
SPX Index                                                       ,10/1/1987,321.83,#N/A N/A,All
SPX Index                                                       ,9/1/1987,329.8,#N/A N/A,All
SPX Index                                                       ,8/1/1987,318.66,#N/A N/A,All
SPX Index                                                       ,7/1/1987,304,#N/A N/A,All
SPX Index                                                       ,6/1/1987,290.1,#N/A N/A,All
SPX Index                                                       ,5/1/1987,288.36,#N/A N/A,All
SPX Index                                                       ,4/1/1987,291.7,#N/A N/A,All
SPX Index                                                       ,3/1/1987,284.2,#N/A N/A,All
SPX Index                                                       ,2/1/1987,274.08,#N/A N/A,All
SPX Index                                                       ,1/1/1987,242.17,#N/A N/A,All
SPX Index                                                       ,12/1/1986,249.22,#N/A N/A,All
SPX Index                                                       ,11/1/1986,243.98,#N/A N/A,All
SPX Index                                                       ,10/1/1986,231.32,#N/A N/A,All
SPX Index                                                       ,9/1/1986,252.93,#N/A N/A,All
SPX Index                                                       ,8/1/1986,236.12,#N/A N/A,All
SPX Index                                                       ,7/1/1986,250.84,#N/A N/A,All
SPX Index                                                       ,6/1/1986,247.35,#N/A N/A,All
SPX Index                                                       ,5/1/1986,235.52,#N/A N/A,All
SPX Index                                                       ,4/1/1986,238.9,#N/A N/A,All
SPX Index                                                       ,3/1/1986,226.92,#N/A N/A,All
SPX Index                                                       ,2/1/1986,211.78,#N/A N/A,All
SPX Index                                                       ,1/1/1986,211.28,#N/A N/A,All
SPX Index                                                       ,12/1/1985,202.17,#N/A N/A,All
SPX Index                                                       ,11/1/1985,189.82,#N/A N/A,All
SPX Index                                                       ,10/1/1985,182.08,#N/A N/A,All
SPX Index                                                       ,9/1/1985,188.63,#N/A N/A,All
SPX Index                                                       ,8/1/1985,190.92,#N/A N/A,All
SPX Index                                                       ,7/1/1985,191.85,#N/A N/A,All
SPX Index                                                       ,6/1/1985,189.55,#N/A N/A,All
SPX Index                                                       ,5/1/1985,179.83,#N/A N/A,All
SPX Index                                                       ,4/1/1985,180.66,#N/A N/A,All
SPX Index                                                       ,3/1/1985,181.18,#N/A N/A,All
SPX Index                                                       ,2/1/1985,179.63,#N/A N/A,All
SPX Index                                                       ,1/1/1985,167.24,#N/A N/A,All
SPX Index                                                       ,12/1/1984,163.58,#N/A N/A,All
SPX Index                                                       ,11/1/1984,166.09,#N/A N/A,All
SPX Index                                                       ,10/1/1984,166.1,#N/A N/A,All
SPX Index                                                       ,9/1/1984,166.68,#N/A N/A,All
SPX Index                                                       ,8/1/1984,150.66,#N/A N/A,All
SPX Index                                                       ,7/1/1984,153.18,#N/A N/A,All
SPX Index                                                       ,6/1/1984,150.55,#N/A N/A,All
SPX Index                                                       ,5/1/1984,160.05,#N/A N/A,All
SPX Index                                                       ,4/1/1984,159.18,#N/A N/A,All
SPX Index                                                       ,3/1/1984,157.06,#N/A N/A,All
SPX Index                                                       ,2/1/1984,163.41,#N/A N/A,All
SPX Index                                                       ,1/1/1984,164.93,#N/A N/A,All
SPX Index                                                       ,12/1/1983,166.4,#N/A N/A,All
