Ticker,DATE,PX_LAST,PX_VOLUME,Sector
S5ENRS Index                                                    ,39080,455.53,1819249200,Energy
S5ENRS Index                                                    ,39051,464.36,2135311000,Energy
S5ENRS Index                                                    ,39021,429.74,2627759600,Energy
S5ENRS Index                                                    ,38989,411.38,2506788600,Energy
S5ENRS Index                                                    ,38960,423.25,2015811800,Energy
S5ENRS Index                                                    ,38929,441.21,2050831500,Energy
S5ENRS Index                                                    ,38898,420.35,2572350800,Energy
S5ENRS Index                                                    ,38868,411.95,2481663000,Energy
S5ENRS Index                                                    ,38835,425.48,1820812400,Energy
S5ENRS Index                                                    ,38807,404.78,2214494800,Energy
S5ENRS Index                                                    ,38776,389.8,2181887500,Energy
S5ENRS Index                                                    ,38748,424.36,2114828600,Energy
S5ENRS Index                                                    ,38716,372.73,1795710900,Energy
S5ENRS Index                                                    ,38686,370.95,2001007700,Energy
S5ENRS Index                                                    ,38656,366.02,2400682800,Energy
S5ENRS Index                                                    ,38625,403.96,1876598200,Energy
S5ENRS Index                                                    ,38595,381.12,1789490000,Energy
S5ENRS Index                                                    ,38562,362.63,1511279300,Energy
S5ENRS Index                                                    ,38533,343.01,1624685200,Energy
S5ENRS Index                                                    ,38503,324.28,1687439600,Energy
S5ENRS Index                                                    ,38471,319.92,2030792900,Energy
S5ENRS Index                                                    ,38442,337.88,2099022100,Energy
S5ENRS Index                                                    ,38411,350.68,1503186800,Energy
S5ENRS Index                                                    ,38383,296.47,1408037700,Energy
S5ENRS Index                                                    ,38352,288.63,1298595400,Energy
S5ENRS Index                                                    ,38321,294.61,1360539400,Energy
S5ENRS Index                                                    ,38289,278.66,1317936800,Energy
S5ENRS Index                                                    ,38260,276.95,1176884900,Energy
S5ENRS Index                                                    ,38230,255.56,1156264000,Energy
S5ENRS Index                                                    ,38198,259.15,985423500,Energy
S5ENRS Index                                                    ,38168,250.82,1117001900,Energy
S5ENRS Index                                                    ,38138,238.54,1172010300,Energy
S5ENRS Index                                                    ,38107,238.31,950186200,Energy
S5ENRS Index                                                    ,38077,234.45,1092675300,Energy
S5ENRS Index                                                    ,38044,236.04,804392500,Energy
S5ENRS Index                                                    ,38016,226.94,993415400,Energy
S5ENRS Index                                                    ,37986,224.14,910904300,Energy
S5ENRS Index                                                    ,37953,196.96,696705800,Energy
S5ENRS Index                                                    ,37925,197.23,938152900,Energy
S5ENRS Index                                                    ,37894,195.65,849476500,Energy
S5ENRS Index                                                    ,37862,200.67,782818100,Energy
S5ENRS Index                                                    ,37833,189.91,1050601300,Energy
S5ENRS Index                                                    ,37802,194.82,1002606600,Energy
S5ENRS Index                                                    ,37771,197,963994300,Energy
S5ENRS Index                                                    ,37741,182.22,868575000,Energy
S5ENRS Index                                                    ,37711,183.11,1047159300,Energy
S5ENRS Index                                                    ,37680,181.06,889112700,Energy
S5ENRS Index                                                    ,37652,178.38,980168500,Energy
S5ENRS Index                                                    ,37621,183.13,851107100,Energy
S5ENRS Index                                                    ,37589,183.19,817182000,Energy
S5ENRS Index                                                    ,37560,177.56,1130508900,Energy
S5ENRS Index                                                    ,37529,172.62,832190300,Energy
S5ENRS Index                                                    ,37498,188.98,951849600,Energy
S5ENRS Index                                                    ,37468,189.85,1564598800,Energy
S5ENRS Index                                                    ,37435,217.58,938249300,Energy
S5ENRS Index                                                    ,37407,218.21,910139100,Energy
S5ENRS Index                                                    ,37376,218.01,971403500,Energy
S5ENRS Index                                                    ,37344,229.74,932398200,Energy
S5ENRS Index                                                    ,37315,215.44,835868000,Energy
S5ENRS Index                                                    ,37287,207.27,1107654400,Energy
S5ENRS Index                                                    ,37256,211.3,1043404800,Energy
S5ENRS Index                                                    ,37225,200.73,1109539100,Energy
S5ENRS Index                                                    ,37195,209.52,1138163000,Energy
S5ENRS Index                                                    ,37162,203.11,911297900,Energy
S5ENRS Index                                                    ,37134,217.88,957935500,Energy
S5ENRS Index                                                    ,37103,226.74,1125523000,Energy
S5ENRS Index                                                    ,37071,230.56,981677610,Energy
S5ENRS Index                                                    ,37042,247.37,952614700,Energy
S5ENRS Index                                                    ,37011,247.02,972742300,Energy
S5ENRS Index                                                    ,36980,224.76,1001210600,Energy
S5ENRS Index                                                    ,36950,228.33,906723400,Energy
S5ENRS Index                                                    ,36922,233.57,1014210500,Energy
S5ENRS Index                                                    ,36889,240.87,875238900,Energy
S5ENRS Index                                                    ,36860,227.71,773286500,Energy
S5ENRS Index                                                    ,36830,234.74,897285800,Energy
S5ENRS Index                                                    ,36798,239.58,745591800,Energy
S5ENRS Index                                                    ,36769,232.3,692767400,Energy
S5ENRS Index                                                    ,36738,216.69,651691200,Energy
S5ENRS Index                                                    ,36707,221.76,730014100,Energy
S5ENRS Index                                                    ,36677,234.16,764560600,Energy
S5ENRS Index                                                    ,36644,214.81,759487500,Energy
S5ENRS Index                                                    ,36616,216.62,1017725300,Energy
S5ENRS Index                                                    ,36585,196.1,766756800,Energy
S5ENRS Index                                                    ,36556,209.22,790200900,Energy
S5ENRS Index                                                    ,36525,212.72,695019800,Energy
S5ENRS Index                                                    ,36494,212.21,650016200,Energy
S5ENRS Index                                                    ,36462,209.23,613544700,Energy
S5ENRS Index                                                    ,36433,212.33,590764100,Energy
S5ENRS Index                                                    ,36403,221.32,622902100,Energy
S5ENRS Index                                                    ,36371,218.76,484096100,Energy
S5ENRS Index                                                    ,36341,216.1,541159900,Energy
S5ENRS Index                                                    ,36311,214.26,581190400,Energy
S5ENRS Index                                                    ,36280,220.88,710876900,Energy
S5ENRS Index                                                    ,36250,192.89,789676800,Energy
S5ENRS Index                                                    ,36217,168.33,535599100,Energy
S5ENRS Index                                                    ,36189,170.06,571638400,Energy
S5ENRS Index                                                    ,36160,183.44,899757700,Energy
S5ENRS Index                                                    ,36129,185.45,616808500,Energy
S5ENRS Index                                                    ,36098,184.92,707547200,Energy
S5ENRS Index                                                    ,36068,182.77,759110500,Energy
S5ENRS Index                                                    ,36038,160.75,730705900,Energy
S5ENRS Index                                                    ,36007,181.92,522917000,Energy
S5ENRS Index                                                    ,35976,193.13,594694000,Energy
S5ENRS Index                                                    ,35944,195.64,466914420,Energy
S5ENRS Index                                                    ,35915,203.23,512909600,Energy
S5ENRS Index                                                    ,35885,196.39,686659500,Energy
S5ENRS Index                                                    ,35853,188.48,501332400,Energy
S5ENRS Index                                                    ,35825,176.88,628930100,Energy
S5ENRS Index                                                    ,35795,187.1,533112300,Energy
S5ENRS Index                                                    ,35762,188.01,426213400,Energy
S5ENRS Index                                                    ,35734,192.05,579427500,Energy
S5ENRS Index                                                    ,35703,197.44,455014600,Energy
S5ENRS Index                                                    ,35671,185.25,428681590,Energy
S5ENRS Index                                                    ,35642,191.49,536334300,Energy
S5ENRS Index                                                    ,35611,179.41,424923150,Energy
S5ENRS Index                                                    ,35580,173.21,370593200,Energy
S5ENRS Index                                                    ,35550,162.6,387009200,Energy
S5ENRS Index                                                    ,35520,161.04,372096400,Energy
S5ENRS Index                                                    ,35489,153.48,352746000,Energy
S5ENRS Index                                                    ,35461,160.9,424018300,Energy
S5ENRS Index                                                    ,35430,153.35,312925700,Energy
S5ENRS Index                                                    ,35398,152.91,319504100,Energy
S5ENRS Index                                                    ,35369,146.67,330878500,Energy
S5ENRS Index                                                    ,35338,138.27,300024800,Energy
S5ENRS Index                                                    ,35307,133.55,248566100,Energy
S5ENRS Index                                                    ,35277,131.77,312361300,Energy
S5ENRS Index                                                    ,35244,137.05,250687600,Energy
S5ENRS Index                                                    ,35216,135.86,350718900,Energy
S5ENRS Index                                                    ,35185,135.39,326875400,Energy
S5ENRS Index                                                    ,35153,131.95,351635700,Energy
S5ENRS Index                                                    ,35124,125.98,313703700,Energy
S5ENRS Index                                                    ,35095,125.77,296866000,Energy
S5ENRS Index                                                    ,35062,125.97,296900000,Energy
S5ENRS Index                                                    ,35033,118.48,232329500,Energy
S5ENRS Index                                                    ,35003,114.05,254944800,Energy
S5ENRS Index                                                    ,34971,113.88,251349100,Energy
S5ENRS Index                                                    ,34942,111.76,235163800,Energy
S5ENRS Index                                                    ,34911,116.16,226188500,Energy
S5ENRS Index                                                    ,34880,112.48,278100600,Energy
S5ENRS Index                                                    ,34850,116.72,282560200,Energy
S5ENRS Index                                                    ,34817,113.33,237219600,Energy
S5ENRS Index                                                    ,34789,110.34,296956300,Energy
S5ENRS Index                                                    ,34758,104.99,198737700,Energy
S5ENRS Index                                                    ,34730,101.81,228292600,Energy
S5ENRS Index                                                    ,34698,100,210396199,Energy
S5ENRS Index                                                    ,34668,101.22,218377500,Energy
S5ENRS Index                                                    ,34638,107.07,250386600,Energy
S5ENRS Index                                                    ,34607,99.06,224614900,Energy
S5ENRS Index                                                    ,34577,102.07,233803800,Energy
S5ENRS Index                                                    ,34544,103.35,206431800,Energy
S5ENRS Index                                                    ,34515,98.63,253454700,Energy
S5ENRS Index                                                    ,34485,101.25,226357300,Energy
S5ENRS Index                                                    ,34453,101.43,261346200,Energy
S5ENRS Index                                                    ,34424,96.94,272640400,Energy
S5ENRS Index                                                    ,34393,101.29,205483500,Energy
S5ENRS Index                                                    ,34365,105.12,240565400,Energy
S5ENRS Index                                                    ,34334,100.4,263887900,Energy
S5ENRS Index                                                    ,34303,99.43,243966800,Energy
S5ENRS Index                                                    ,34271,105.82,240975300,Energy
S5ENRS Index                                                    ,34242,106.69,276545600,Energy
S5ENRS Index                                                    ,34212,105.9,222545600,Energy
S5ENRS Index                                                    ,34180,102.61,195439300,Energy
S5ENRS Index                                                    ,34150,101.7,238999300,Energy
S5ENRS Index                                                    ,34120,102.79,208499000,Energy
S5ENRS Index                                                    ,34089,101.58,233065000,Energy
S5ENRS Index                                                    ,34059,100.25,247997900,Energy
S5ENRS Index                                                    ,34026,96.7,207396100,Energy
S5ENRS Index                                                    ,33998,92.42,217030600,Energy
S5ENRS Index                                                    ,33969,90.33,224481700,Energy
S5ENRS Index                                                    ,33938,89.62,184218500,Energy
S5ENRS Index                                                    ,33907,92.47,182595400,Energy
S5ENRS Index                                                    ,33877,97.22,207088600,Energy
S5ENRS Index                                                    ,33847,97.47,209696400,Energy
S5ENRS Index                                                    ,33816,95.59,200693000,Energy
S5ENRS Index                                                    ,33785,91.56,201125700,Energy
S5ENRS Index                                                    ,33753,94.24,221925500,Energy
S5ENRS Index                                                    ,33724,91.84,237352100,Energy
S5ENRS Index                                                    ,33694,83.35,209252400,Energy
S5ENRS Index                                                    ,33662,86.16,229200400,Energy
S5ENRS Index                                                    ,33634,87.82,304406000,Energy
S5ENRS Index                                                    ,33603,92.5,252844500,Energy
S5ENRS Index                                                    ,33571,88.8,197424600,Energy
S5ENRS Index                                                    ,33542,97.09,194038800,Energy
S5ENRS Index                                                    ,33511,95.7,183529700,Energy
S5ENRS Index                                                    ,33480,96.98,215864400,Energy
S5ENRS Index                                                    ,33450,96.82,209485800,Energy
S5ENRS Index                                                    ,33417,91.54,196435700,Energy
S5ENRS Index                                                    ,33389,96.15,269981000,Energy
S5ENRS Index                                                    ,33358,97.83,224788500,Energy
S5ENRS Index                                                    ,33326,95.4,209353200,Energy
S5ENRS Index                                                    ,33297,95.48,267307000,Energy
S5ENRS Index                                                    ,33269,88.08,222716900,Energy
S5ENRS Index                                                    ,33238,90.34,176223600,Energy
S5ENRS Index                                                    ,33207,91.61,176599600,Energy
S5ENRS Index                                                    ,33177,89.97,219677100,Energy
S5ENRS Index                                                    ,33144,93.06,169325400,Energy
S5ENRS Index                                                    ,33116,95.89,321498600,Energy
S5ENRS Index                                                    ,33085,98.24,221744700,Energy
S5ENRS Index                                                    ,33053,89.83,198304900,Energy
S5ENRS Index                                                    ,33024,91.94,213761900,Energy
S5ENRS Index                                                    ,32993,86.62,168488500,Energy
S5ENRS Index                                                    ,32962,90.07,195749700,Energy
S5ENRS Index                                                    ,32932,89.81,225079500,Energy
S5ENRS Index                                                    ,32904,88.24,17802800,Energy
S5ENRS Index                                                    ,32871,91.62,#N/A N/A,Energy
S5ENRS Index                                                    ,32842,85.84,#N/A N/A,Energy
S5ENRS Index                                                    ,32812,82.92,#N/A N/A,Energy
S5ENRS Index                                                    ,32780,82.42,#N/A N/A,Energy
S5MATR Index                                                    ,#NAME?,328.69,555470944,Materials
S5MATR Index                                                    ,43371,363.12,361336924,Materials
S5MATR Index                                                    ,43343,371.6,328313316,Materials
S5MATR Index                                                    ,43312,374.38,295835179,Materials
S5MATR Index                                                    ,43280,363.65,407571760,Materials
S5MATR Index                                                    ,43251,363.22,373961049,Materials
S5MATR Index                                                    ,43220,356.71,368996542,Materials
S5MATR Index                                                    ,43189,356.34,411224038,Materials
S5MATR Index                                                    ,43159,372.92,417763424,Materials
S5MATR Index                                                    ,43131,394.5,404535220,Materials
S5MATR Index                                                    ,43098,378.94,392817318,Materials
S5MATR Index                                                    ,43069,372.44,334307143,Materials
S5MATR Index                                                    ,43039,369.69,347407095,Materials
S5MATR Index                                                    ,43007,356.15,388505710,Materials
S5MATR Index                                                    ,42978,344.67,421650320,Materials
S5MATR Index                                                    ,42947,342.02,346233820,Materials
S5MATR Index                                                    ,42916,337.42,403677190,Materials
S5MATR Index                                                    ,42886,332.25,397128402,Materials
S5MATR Index                                                    ,42853,333.17,350475540,Materials
S5MATR Index                                                    ,42825,328.73,482701380,Materials
S5MATR Index                                                    ,42794,328.13,407306610,Materials
S5MATR Index                                                    ,42766,326.49,431119610,Materials
S5MATR Index                                                    ,42734,312.16,465301830,Materials
S5MATR Index                                                    ,42704,312.56,579372560,Materials
S5MATR Index                                                    ,42674,293.24,525735180,Materials
S5MATR Index                                                    ,42643,299.87,587048220,Materials
S5MATR Index                                                    ,42613,304.38,517489630,Materials
S5MATR Index                                                    ,42580,305.29,571268400,Materials
S5MATR Index                                                    ,42551,290.62,703218580,Materials
S5MATR Index                                                    ,42521,293.99,661177340,Materials
S5MATR Index                                                    ,42489,295.62,678940060,Materials
S5MATR Index                                                    ,42460,281.81,760867950,Materials
S5MATR Index                                                    ,42429,262.46,797705250,Materials
S5MATR Index                                                    ,42398,244.59,817887040,Materials
S5MATR Index                                                    ,42369,273.64,788112990,Materials
S5MATR Index                                                    ,42338,286.31,598298470,Materials
S5MATR Index                                                    ,42307,284.64,793292130,Materials
S5MATR Index                                                    ,42277,250.9,846121810,Materials
S5MATR Index                                                    ,42247,271.59,677402110,Materials
S5MATR Index                                                    ,42216,288.24,574288030,Materials
S5MATR Index                                                    ,42185,303.52,490741620,Materials
S5MATR Index                                                    ,42153,316.72,403584770,Materials
S5MATR Index                                                    ,42124,315.93,480788980,Materials
S5MATR Index                                                    ,42094,306.51,577965600,Materials
S5MATR Index                                                    ,42062,322.61,416126480,Materials
S5MATR Index                                                    ,42034,299.22,461202370,Materials
S5MATR Index                                                    ,42004,305.28,497526133,Materials
S5MATR Index                                                    ,41971,308.03,365407620,Materials
S5MATR Index                                                    ,41943,304.39,581149850,Materials
S5MATR Index                                                    ,41912,312.57,407868810,Materials
S5MATR Index                                                    ,41880,318.09,285163890,Materials
S5MATR Index                                                    ,41851,307.19,385827450,Materials
S5MATR Index                                                    ,41820,313.44,363257800,Materials
S5MATR Index                                                    ,41789,308.93,346004680,Materials
S5MATR Index                                                    ,41759,300.42,456982840,Materials
S5MATR Index                                                    ,41729,298.35,468289810,Materials
S5MATR Index                                                    ,41698,296.64,419173420,Materials
S5MATR Index                                                    ,41670,278.04,523967970,Materials
S5MATR Index                                                    ,41639,291.64,423514074,Materials
S5MATR Index                                                    ,41607,278.88,401363430,Materials
S5MATR Index                                                    ,41578,275.9,546547950,Materials
S5MATR Index                                                    ,41547,265.01,497429740,Materials
S5MATR Index                                                    ,41516,254.43,476290670,Materials
S5MATR Index                                                    ,41486,254.92,479979400,Materials
S5MATR Index                                                    ,41453,241.61,502035710,Materials
S5MATR Index                                                    ,41425,253.01,505688670,Materials
S5MATR Index                                                    ,41394,248.87,549000410,Materials
S5MATR Index                                                    ,41362,247.52,406227540,Materials
S5MATR Index                                                    ,41333,242.27,408425690,Materials
S5MATR Index                                                    ,41305,246.55,439133960,Materials
S5MATR Index                                                    ,41274,237.62,458868873,Materials
S5MATR Index                                                    ,41243,230.95,426647632,Materials
S5MATR Index                                                    ,41213,227.64,424776880,Materials
S5MATR Index                                                    ,41180,232.88,458566650,Materials
S5MATR Index                                                    ,41152,224.9,419655160,Materials
S5MATR Index                                                    ,41121,219.97,480555770,Materials
S5MATR Index                                                    ,41089,222.94,521404220,Materials
S5MATR Index                                                    ,41060,213.23,529958730,Materials
S5MATR Index                                                    ,41029,231.75,481848270,Materials
S5MATR Index                                                    ,40998,234.14,535332400,Materials
S5MATR Index                                                    ,40968,233.84,427730620,Materials
S5MATR Index                                                    ,40939,235.12,512179400,Materials
S5MATR Index                                                    ,40907,211.71,577055320,Materials
S5MATR Index                                                    ,40877,216.84,644140160,Materials
S5MATR Index                                                    ,40847,217.03,797919510,Materials
S5MATR Index                                                    ,40816,184.55,760553480,Materials
S5MATR Index                                                    ,40786,221.25,957288500,Materials
S5MATR Index                                                    ,40753,237.59,547541860,Materials
S5MATR Index                                                    ,40724,245.93,689655180,Materials
S5MATR Index                                                    ,40694,247.05,630645500,Materials
S5MATR Index                                                    ,40662,254.48,542424360,Materials
S5MATR Index                                                    ,40633,249.36,696193790,Materials
S5MATR Index                                                    ,40602,245.23,565748460,Materials
S5MATR Index                                                    ,40574,239.26,645578160,Materials
S5MATR Index                                                    ,40543,239.61,517375240,Materials
S5MATR Index                                                    ,40512,217.51,558731130,Materials
S5MATR Index                                                    ,40480,215.5,643565230,Materials
S5MATR Index                                                    ,40451,202.21,693105140,Materials
S5MATR Index                                                    ,40421,188.05,729392540,Materials
S5MATR Index                                                    ,40389,193.56,809728880,Materials
S5MATR Index                                                    ,40359,172.46,922050060,Materials
S5MATR Index                                                    ,40329,185.64,1148252720,Materials
S5MATR Index                                                    ,40298,205.47,788424330,Materials
S5MATR Index                                                    ,40268,204.62,811135560,Materials
S5MATR Index                                                    ,40235,190.2,793185620,Materials
S5MATR Index                                                    ,40207,182.5,746664870,Materials
S5MATR Index                                                    ,40178,199.81,641294600,Materials
S5MATR Index                                                    ,40147,197.04,632204410,Materials
S5MATR Index                                                    ,40116,176.96,841869090,Materials
S5MATR Index                                                    ,40086,186.92,809861460,Materials
S5MATR Index                                                    ,40056,178.47,673931690,Materials
S5MATR Index                                                    ,40025,175.04,753960920,Materials
S5MATR Index                                                    ,39994,154.48,862213310,Materials
S5MATR Index                                                    ,39962,162.43,835474000,Materials
S5MATR Index                                                    ,39933,153.89,895661260,Materials
S5MATR Index                                                    ,39903,133.71,1254112480,Materials
S5MATR Index                                                    ,39871,116.34,924273770,Materials
S5MATR Index                                                    ,39843,127.63,928210130,Materials
S5MATR Index                                                    ,39813,137.59,824602910,Materials
S5MATR Index                                                    ,39780,138.64,881100150,Materials
S5MATR Index                                                    ,39752,156.16,1290494160,Materials
S5MATR Index                                                    ,39721,200.66,951586970,Materials
S5MATR Index                                                    ,39689,242.46,583603220,Materials
S5MATR Index                                                    ,39660,249.49,916660770,Materials
S5MATR Index                                                    ,39629,260.34,654652930,Materials
S5MATR Index                                                    ,39598,276.15,636996740,Materials
S5MATR Index                                                    ,39568,263.97,739745800,Materials
S5MATR Index                                                    ,39538,250.62,922480000,Materials
S5MATR Index                                                    ,39507,254.01,766216060,Materials
S5MATR Index                                                    ,39478,249.38,1121655720,Materials
S5MATR Index                                                    ,39447,259.84,659909200,Materials
S5MATR Index                                                    ,39416,257.59,902884160,Materials
S5MATR Index                                                    ,39386,271.42,802120640,Materials
S5MATR Index                                                    ,39353,260.99,717192640,Materials
S5MATR Index                                                    ,39325,242.48,1143290390,Materials
S5MATR Index                                                    ,39294,244.38,1017218160,Materials
S5MATR Index                                                    ,39262,250.1,820261620,Materials
S5MATR Index                                                    ,39233,252.14,880592470,Materials
S5MATR Index                                                    ,39202,239.23,773669280,Materials
S5MATR Index                                                    ,39171,234.71,1062834620,Materials
S5MATR Index                                                    ,39141,230.84,857685640,Materials
S5MATR Index                                                    ,39113,226.25,890853270,Materials
S5MATR Index                                                    ,39080,216.56,727092470,Materials
S5MATR Index                                                    ,39051,215.61,928290200,Materials
S5MATR Index                                                    ,39021,207.05,1020188840,Materials
S5MATR Index                                                    ,38989,195.56,881600740,Materials
S5MATR Index                                                    ,38960,196.03,881123830,Materials
S5MATR Index                                                    ,38929,190.88,946237900,Materials
S5MATR Index                                                    ,38898,197.79,1224015600,Materials
S5MATR Index                                                    ,38868,197.99,1274786200,Materials
S5MATR Index                                                    ,38835,206.93,983833060,Materials
S5MATR Index                                                    ,38807,199.86,994516160,Materials
S5MATR Index                                                    ,38776,191.66,909749960,Materials
S5MATR Index                                                    ,38748,195.87,1044082940,Materials
S5MATR Index                                                    ,38716,187.12,815311950,Materials
S5MATR Index                                                    ,38686,182.1,907130740,Materials
S5MATR Index                                                    ,38656,170.07,1024454500,Materials
S5MATR Index                                                    ,38625,169.25,960203320,Materials
S5MATR Index                                                    ,38595,168.26,857669490,Materials
S5MATR Index                                                    ,38562,175.91,891944380,Materials
S5MATR Index                                                    ,38533,167.01,951235240,Materials
S5MATR Index                                                    ,38503,170.4,947381930,Materials
S5MATR Index                                                    ,38471,172.44,1144139130,Materials
S5MATR Index                                                    ,38442,185.5,1023143290,Materials
S5MATR Index                                                    ,38411,190.91,854795650,Materials
S5MATR Index                                                    ,38383,177.46,937020290,Materials
S5MATR Index                                                    ,38352,183.18,853906280,Materials
S5MATR Index                                                    ,38321,180.96,797688630,Materials
S5MATR Index                                                    ,38289,168.27,910522360,Materials
S5MATR Index                                                    ,38260,169.66,758116210,Materials
S5MATR Index                                                    ,38230,163.63,693532250,Materials
S5MATR Index                                                    ,38198,161.11,747297310,Materials
S5MATR Index                                                    ,38168,164.75,733278030,Materials
S5MATR Index                                                    ,38138,157.05,892045170,Materials
S5MATR Index                                                    ,38107,153.76,948440040,Materials
S5MATR Index                                                    ,38077,161.57,967846640,Materials
S5MATR Index                                                    ,38044,165.03,746642330,Materials
S5MATR Index                                                    ,38016,157.38,905277980,Materials
S5MATR Index                                                    ,37986,165.34,806937930,Materials
S5MATR Index                                                    ,37953,150.35,634759580,Materials
S5MATR Index                                                    ,37925,147.31,864600300,Materials
S5MATR Index                                                    ,37894,135.01,756183700,Materials
S5MATR Index                                                    ,37862,141.73,654553900,Materials
S5MATR Index                                                    ,37833,137.78,853790700,Materials
S5MATR Index                                                    ,37802,127.76,782890200,Materials
S5MATR Index                                                    ,37771,126.92,710550600,Materials
S5MATR Index                                                    ,37741,123.44,781946100,Materials
S5MATR Index                                                    ,37711,113.06,755179200,Materials
S5MATR Index                                                    ,37680,113.1,668196200,Materials
S5MATR Index                                                    ,37652,116.56,754018500,Materials
S5MATR Index                                                    ,37621,122.69,646225000,Materials
S5MATR Index                                                    ,37589,128.39,633573600,Materials
S5MATR Index                                                    ,37560,114.94,942086000,Materials
S5MATR Index                                                    ,37529,109.47,788535100,Materials
S5MATR Index                                                    ,37498,125.93,792700600,Materials
S5MATR Index                                                    ,37468,126.83,1151747700,Materials
S5MATR Index                                                    ,37435,142.94,822087500,Materials
S5MATR Index                                                    ,37407,146.21,763165300,Materials
S5MATR Index                                                    ,37376,139.76,812385600,Materials
S5MATR Index                                                    ,37344,146.84,773206400,Materials
S5MATR Index                                                    ,37315,142.16,846810100,Materials
S5MATR Index                                                    ,37287,135.43,1057722900,Materials
S5MATR Index                                                    ,37256,132.93,719012400,Materials
S5MATR Index                                                    ,37225,136.35,630654000,Materials
S5MATR Index                                                    ,37195,122.17,796433900,Materials
S5MATR Index                                                    ,37162,119.34,687633400,Materials
S5MATR Index                                                    ,37134,134.56,601036300,Materials
S5MATR Index                                                    ,37103,136.12,649250300,Materials
S5MATR Index                                                    ,37071,135.94,731120900,Materials
S5MATR Index                                                    ,37042,142.17,826769900,Materials
S5MATR Index                                                    ,37011,137.19,719802900,Materials
S5MATR Index                                                    ,36980,123.42,816521300,Materials
S5MATR Index                                                    ,36950,129.31,636116500,Materials
S5MATR Index                                                    ,36922,128.19,790961700,Materials
S5MATR Index                                                    ,36889,131.61,810848000,Materials
S5MATR Index                                                    ,36860,114.93,704504700,Materials
S5MATR Index                                                    ,36830,118.63,919385900,Materials
S5MATR Index                                                    ,36798,108.23,759265200,Materials
S5MATR Index                                                    ,36769,120.2,624122800,Materials
S5MATR Index                                                    ,36738,118.74,664875100,Materials
S5MATR Index                                                    ,36707,118.08,764429500,Materials
S5MATR Index                                                    ,36677,129.95,711962200,Materials
S5MATR Index                                                    ,36644,133.43,676886100,Materials
S5MATR Index                                                    ,36616,139.59,937802400,Materials
S5MATR Index                                                    ,36585,127.19,858279600,Materials
S5MATR Index                                                    ,36556,141.06,809612500,Materials
S5MATR Index                                                    ,36525,159.96,706288100,Materials
S5MATR Index                                                    ,36494,144.52,636377900,Materials
S5MATR Index                                                    ,36462,146.87,705939000,Materials
S5MATR Index                                                    ,36433,143.72,702907600,Materials
S5MATR Index                                                    ,36403,148.27,821624000,Materials
S5MATR Index                                                    ,36371,154.81,694456700,Materials
S5MATR Index                                                    ,36341,157.31,665073700,Materials
S5MATR Index                                                    ,36311,149.87,755353600,Materials
S5MATR Index                                                    ,36280,162.59,930714000,Materials
S5MATR Index                                                    ,36250,131.07,711227900,Materials
S5MATR Index                                                    ,36217,128,623484600,Materials
S5MATR Index                                                    ,36189,127.02,639604600,Materials
S5MATR Index                                                    ,36160,130.09,585444800,Materials
S5MATR Index                                                    ,36129,135.21,574035300,Materials
S5MATR Index                                                    ,36098,130.96,818659400,Materials
S5MATR Index                                                    ,36068,126.67,741923300,Materials
S5MATR Index                                                    ,36038,119.4,608430900,Materials
S5MATR Index                                                    ,36007,137.71,589746800,Materials
S5MATR Index                                                    ,35976,150.27,601688700,Materials
S5MATR Index                                                    ,35944,156.75,499940900,Materials
S5MATR Index                                                    ,35915,161.93,611611400,Materials
S5MATR Index                                                    ,35885,156.09,568039900,Materials
S5MATR Index                                                    ,35853,148.19,447247900,Materials
S5MATR Index                                                    ,35825,140.4,617314100,Materials
S5MATR Index                                                    ,35795,141.37,584510700,Materials
S5MATR Index                                                    ,35762,143.13,492516100,Materials
S5MATR Index                                                    ,35734,141.89,679667300,Materials
S5MATR Index                                                    ,35703,155.58,561066900,Materials
